,address,orderId,symbol,tradeTokenSymbol,quoteTokenSymbol,tradeToken,quoteToken,side,price,quantity,amount,executedQuantity,executedAmount,executedPercent,executedAvgPrice,fee,status,type,createTime,timestamp,usd_value
142,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,837b6666f66675a59da7b33338b0df8104430b208474574d8d713e23ed4e66c6,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:59:41,1615553981,44.846
143,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,7fcf2fb1dc6d6b327adcb778ca748bd403993e52e5fec4913b694515da6ba91d,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:59:41,1615553981,92.48
144,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,e8b034a959dac1d651c994e38bb7a149e82a4cf496028205a367b66c062ca47b,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:58:36,1615553916,44.846
145,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,72fc1e523a4b012fc99fb3899afe9f1a5ef041742192cb2943d56dd1bb35d545,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:57:29,1615553849,92.48
146,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,af83b193a4405529a2cef7642915f79f08a50d8d98a7b5cfa31b2f72ac32b45c,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:57:28,1615553848,44.846
147,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,306b86e553fd69b99cda1af2448e4557477b9c35b94ecf90fcb710c782a3211f,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:56:22,1615553782,44.846
148,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,1e400009d956741e7d7888db8256198582a228d560b6d6af2a8b5876f9ff9fa6,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:55:16,1615553716,44.846
149,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,b62f461168d78c0252ff3566281f6611217bd8ceb234fd1b75ab23ba7b33b869,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:54:10,1615553650,44.846
150,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,e0c9c26b4894d4fb8d45c7c8297fddabd1e29bcee7f61cd267c9e8b296569844,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:53:04,1615553584,44.846
151,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,746608df2223dda242dee81c086f300edab4c8b10d1ee3e48a16a4175e7afad8,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:53:04,1615553584,92.48
152,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,bc2a79eeb2f1b6cbf28a6983e58dd8ce4f4308169cf8a8daf3f70def6f52aecc,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:52:00,1615553520,92.48
153,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,bf373f9b019154043898772cb330d76a040ef9afdcadf5d6b85bb4ce53fc2fc9,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:50:54,1615553454,92.48
154,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,85399980c3e149646d964726f702712d469df795583cf4d20411b4b18686faaa,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:50:54,1615553454,44.846
155,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,9f6d9dd7a241fcb547fa06a7251ea7a9ce3571ea6d5be9731b6781a203b79e96,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:49:46,1615553386,44.846
156,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2d8bc12f4fe1af59bb2f3b7a6594339f8278d580ea0ca8ec618f3b53a20cc2ac,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:48:42,1615553322,92.48
157,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,1e725fe85e1dc76ecccb347a20955a826e1cde6769477927bbd426578e88ff85,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:48:42,1615553322,44.846
158,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,edc7a9879b434ee33bf4ee8a8df76d7b9cae52d036d3d8748737a5a0b9c78257,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:47:34,1615553254,92.48
159,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,3697bd9fe26eb3e058dc11e7a9f13f474e460f88466e121f035fd551726026c2,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:46:28,1615553188,92.48
160,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,eab6a23c6ad735e1638c5774c40305e29484e201ad655167a4d95cf53292a4a0,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:46:28,1615553188,44.846
161,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,4cb2b8d89ba218c84e14ea33af66b96c42c537f89f13d1dece6c63a62fa79182,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:45:22,1615553122,44.846
162,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,7229cf38aeba0d6ebaae64d9b76246dc16298ef2138d95e9bbc82821b10e08b4,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:44:16,1615553056,92.48
163,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,896b51cb0e01e360c2373ba9067bcaf9c14fa53939e373bc842e7413acf58d3e,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:43:10,1615552990,92.48
164,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,c77d295f63579b3c16cb26d4391b3e3f4e5bf0f3ea15249e9d0d88b263129a13,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:43:10,1615552990,44.846
165,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,db5df057af81cbf6acf1fd925ecfa8900db8f2f74d76be2b883597f8b4e137b0,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:42:04,1615552924,92.48
166,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,719a63929304b27f95eda16d26f06744cfb1a6fb3439d36565539158c43f31b3,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:40:58,1615552858,92.48
167,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,69490817eca5369aa90e7d148bfc9ae32c8ff95405e5c1184077b19acbf63f54,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:40:58,1615552858,44.846
168,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,95f09420fbb86e88b2a8d2e2afb0856553ce6f3dd1725d6d028dc908ecf24a96,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:39:52,1615552792,44.846
169,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,26efc3f50a3df911cbe757803c5e9a3f5c33e68dc90a17e96d15ad1f2f4a5c1c,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:38:47,1615552727,92.48
170,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,a2e4991e6e4944e5ce342846e7eafd95276de048b4274246c6833a2c0e8aff65,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:38:47,1615552727,44.846
171,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,9e95ee558b4378a2adc79be736253067088954e29792559152c4383c7f736749,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:37:40,1615552660,44.734
172,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,82cba4e98f1286a30660523e43e925907eac267707556facbc1fe6184ae21479,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:36:34,1615552594,92.815
173,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,26e6313d78b57b831fee4427abfa335694e4832aa8baba2dd4917e5e2e114455,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:36:34,1615552594,44.734
174,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,4018b8132068b99967e835031d239717d000d6ab971966ae079dd593fdb762dd,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,135.0,0.00054135,0.67500000,0.00000401,0.00000121,Partially,0,2021-03-12 12:35:28,1615552528,44.734
175,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,bafeb1ea644acc5ffd0d7fcb3859345bf601e16497e8c99970a5e8023ffdb7ea,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:34:22,1615552462,92.815
176,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2e5e413f223c78f7f09996b43099083b09cad2504cb058b798ec96164654d88c,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:34:22,1615552462,44.734
177,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,64ee4f93f0ef95b6b370371b338fb8f666ce7df618d7162a127a037f4b10f492,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:33:16,1615552396,44.734
178,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,008fe0c3c5e6a5d0dc68bdfb23f9178ba887614c79a5a3d913cc2714ecc68991,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:32:10,1615552330,92.815
179,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,eb9ef21ad5fd9b4a15a001f25d94e612bb293cff5285852b4cf199f1d3e3172b,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:32:10,1615552330,44.734
180,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2964e77abdf2311b55517a1a4b1692f3794a8a8adb1274ce0209706afaa1eef4,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:31:06,1615552266,44.846
181,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,1e65599501b759e55d3b19c6592a3d9402df7b5c1d56bfe37fc0c70220c4a0f2,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:29:58,1615552198,45.272
182,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,5ff64c6caf99ba7fc0a7b9fe0b89d4982eac48b0f927b9326455383dbeb7023c,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:29:58,1615552198,93.931
183,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,62b8b307fb4d954be4026fed21c01660051d9436cd7eadf38e419dbd7eb1aa25,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:28:52,1615552132,45.272
184,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,9d39683b00239a067ca0538651709dd21ac30014552853dd7d92d75e201b88c2,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:27:47,1615552067,45.272
185,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,49201867c2040dc4dad6fbc09b6fb79e656ea049d72a077322ea31f458598894,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:27:46,1615552066,93.931
186,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,8106e80e11c92605730bdda88e89adfcf9331aa09b26fe498ad1a57ed99ff5b2,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:26:40,1615552000,93.931
187,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,bcfd8b487e344a4cb5d6827bc1d6ad8b829e3d341609b7d8ff238306701b2274,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000832,200.0,0.001664,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:25:34,1615551934,93.931
188,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,f87aba14348d2fbfc0b2daf60f317cc06596ddf2a59398a94a939b8094213939,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000401,200.0,0.000802,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 12:25:34,1615551934,45.272
189,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,5e78c2fbb87a79c5f02bfe4cb1b20bae0df49595981242280daba3d6c6f1f84b,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000897,765.0,0.00686205,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 06:56:23,1615532183,389.637
